2000,0.00375466
3000,0.00559835
4000,0.00774246
5000,0.00928953
6000,0.0111701
7000,0.0130943
8000,0.0143576
9000,0.0164502
10000,0.0179851
11000,0.019538
12000,0.0216496
13000,0.0232445
14000,0.0246861
15000,0.0261045
16000,0.0273787
