2000,4.222e-05
3000,4.764e-05
4000,5.502e-05
5000,5.155e-05
6000,5.418e-05
7000,5.574e-05
8000,4.88e-05
9000,6.202e-05
10000,6.658e-05
11000,6.446e-05
12000,6.623e-05
13000,6.641e-05
14000,5.588e-05
15000,6.814e-05
16000,6.88e-05
