2000,5.046e-05
3000,5.419e-05
4000,5.85e-05
5000,5.93e-05
6000,6.141e-05
7000,7.547e-05
8000,5.758e-05
9000,6.713e-05
10000,8.238e-05
11000,8.029e-05
